scenario_dir,Label,CharacterName,ja,en,ko
scenarios_01_00100,01_00510_1070,@オシュトル,"父さま……か。
それにその物言い……
更に聞きたいことが増えたな。","Father, huh? And your way of speaking... I have even more questions for you now.","아버지……인가.
게다가 그 말투……
물어보고 싶은 게 더 늘었군."
scenarios_01_00100,01_00510_1080,@オシュトル,ああ、いいだろう━━,"Fine, we'll do it your way then.","좋아, 어디 한 번━━"
scenarios_01_00100,01_00510_1090,@オシュトル,パシュパクルが長子、オシュトル。推して参る！,"I, Oshtor, son of Pashpakur, shall engage you in battle!","파쉬파쿠르의 장자, 오슈토르. 나서겠다!"
scenarios_01_00100,01_00510_1100,@？,"………
あははははっ。",Hahahaha!,"………
아하하하하!"
scenarios_01_00100,01_00510_1110,@？,"そうそう。
それでこそ父さまのムスコだね。","Yes, yes! That's what my father's son would sound like.","그래그래.
그래야 아버지의 아들이지."
scenarios_01_00100,01_00510_1120,@？,"ならば、パシュパクルがムスメ、シューニャ。
推して参るぞ。","Well then. I, Shunya, daughter of Pashpakur, shall gladly duel you!","그렇다면, 파쉬파쿠르의 딸,
슈냐. 간다!"
scenarios_01_00100,01_00520_1130,@オシュトル,"シューニャ……だったか。
これで話してもらえるな？",You said your name was Shunya? Will you answer my questions now?,"슈냐……였지.
이제 이야기해줄 거지?"
scenarios_01_00100,01_00520_1140,@シューニャ,そうでなくちゃ。それでこそ父さまのムスコだね。,You're finally fighting like you mean it. Father would approve.,그래야지. 그래야 아버지의 아들이지.
scenarios_01_00100,01_00520_1150,@シューニャ,これなら、手加減しなくてもよさそうかな。,I suppose I needn't go easy on you anymore.,"이 정도면, 봐주지 않아도 되겠는데."
scenarios_01_00100,01_00520_1160,@オシュトル,"……手加減？
ちょっと待て、手加減するなってそっちが言ったことだろうに。","Go easy on me? Wait, but you said that's shameful.","……봐주기?
잠깐만, 봐주지 말라고 한 건 너희 쪽이잖아."
scenarios_01_00100,01_00520_1170,@シューニャ,"…………
わたしはモノノフじゃないから、いいんだぞ？","For a Mononofu, yes. But I'm no Mononofu.","…………
나는 무사가 아니니까, 괜찮잖아?"
scenarios_01_00100,01_00520_1180,@オシュトル,"おいおい……
だがしかしだ、手加減しているようには見えなかったがな。",Are you mocking me? It didn't look to me as if you were holding back.,"어이 어이……
하지만 말이지, 봐주는 것 같진 않았는데."
scenarios_01_00100,01_00520_1190,@オシュトル,━━なにッ！？,I can't believe it!,━━뭐라고!? 
scenarios_01_00100,01_00520_1200,@シューニャ,それじゃ、次はちゃんと本気でいくね。,"All right, time to give you a taste of my true power.","그럼, 다음엔 제대로 진심으로 갈게."
scenarios_01_00100,01_00520_1210,@オシュトル,ッ、{d002100}呪法{d-1}使い！,You can use {d002100}magecraft{d-1}?!,"큿, {d002100}주법{d-1}사!"
scenarios_01_00100,01_00530_1220,@シューニャ,きゃう！？,Aargh!,꺄우!?
scenarios_01_00100,01_00530_1230,@オシュトル,勝負あり、だ。,Our battle is settled.,승부 끝이다.
scenarios_01_00100,01_00530_1240,@シューニャ,"まだ……まだだもん！
まだ負けてなんかないもん！",No... It's not over yet! I haven't lost yet!,"아직…… 아직이야!
아직 진 거 아니야!"
scenarios_01_00100,01_00530_1250,@オシュトル,"ぬッ！
デリャァァァァァ！",Hah! Take that!,"으앗!
데랴아아아아아!"
scenarios_01_00100,01_00530_1260,@オシュトル,……これで、文句ないな。,Are you satisfied now?,"……이걸로, 불만 없지."
scenarios_01_00100,01_00530_1270,@シューニャ,…………,...,…………
scenarios_01_00100,01_00530_1280,@オシュトル,さあ、話してくれ。,"Now, it's time for you to talk.","자, 말해줘."
scenarios_01_00100,01_00530_1290,@シューニャ,…………た。,... roke it.,…………았.
scenarios_01_00100,01_00530_1300,@オシュトル,ん？,Huh?,응?
scenarios_01_00100,01_00530_1310,@シューニャ,こわれ……ちゃった……,You... broke it.,망가……졌어……
scenarios_01_00100,01_00530_1320,@シューニャ,父さまがくれた……首飾り……こわれ……,You broke... the pendant... Father gave me...,아버지가 준……목걸이……망가……
scenarios_01_00100,01_00530_1330,@シューニャ,ヒック……うぅぅぅ～……,*Hic* Waaaah!,흑……으으으～……
scenarios_01_00100,01_00530_1340,@オシュトル,んなッ！？,Wha—?!,으아!? 
scenarios_01_00100,01_00530_1350,@シューニャ,こわれちゃったぁ……うぅぅぅぅぅ。,It's brokeeen! Waaah!,망가졌어……으으으으으.
scenarios_01_00100,01_00530_1360,@オシュトル,ま、待て、ちょ……,H-Hold on a minute...,"자, 잠깐, 저기……"
scenarios_01_00100,01_00530_1370,@シューニャ,グシュ……ヒック……,*Sniffle*,흑……힉……
scenarios_01_00100,01_00530_1380,@オシュトル,お、おい、泣くな、そ、そうだ、こうしてくっつければ……,"S-Stop crying... Here, look, I can put it back together for you.","야, 야, 울지 마, 그, 그래, 이렇게 붙이면……"
scenarios_01_00100,01_00530_1390,@オシュトル,ほら、これで元通り……,See? It's as good as new.,"봐, 이러면 다시 원래대로……"
scenarios_01_00100,01_00530_1395,@Narration,ポロリ……,*Crack*,툭……
scenarios_01_00100,01_00530_1400,@シューニャ,…………,...,…………
scenarios_01_00100,01_00530_1410,@オシュトル,………………,......,………………
scenarios_01_00100,01_00530_1420,@シューニャ,ひうぅぅぅ！,Waaaaaaahhh!,히우우우!
scenarios_01_00100,01_00530_1430,@オシュトル,ああああ、判った、俺が悪かったから泣き止んでくれ、頼むから。,"Agh, fine! I'm at fault, and I apologize. Can you please stop crying?","아아아, 알았어, 내가 잘못했으니까 울지 마, 제발."
scenarios_01_00100,01_00530_1440,@シューニャ,ヒック……ぐしゅ……認めたげる。,*Sniff... Hic...* I acknowledge you.,흑……훌쩍……인정해줄게.
scenarios_01_00100,01_00530_1450,@シューニャ,キミは父さまの……パシュパクルの息子だって……,You are... the son of my father Pashpakur...,너는 아버지의……파쉬파쿠르의 아들이라고……
scenarios_01_00100,01_00530_1460,@オシュトル,"それは……何よりだ。
だがな、人違いって事はないのか？","Well, I'm glad we agree on that. But I still think you're mistaking me for someone else.","그거야…… 다행이군.
하지만, 사람을 잘못 본 건 아닐까?"
scenarios_01_00100,01_00530_1470,@シューニャ,"人違いとかはありえないよ。
オシュトルは父さまと同じ色をしているもん。",That cannot be. You have the same color as Father.,"사람을 잘못 볼 리 없어.
오슈토르는 아버지랑 같은 색이거든."
scenarios_01_00100,01_00530_1480,@シューニャ,一目見て父さまのムスコ、オシュトルだって判った。,I could tell right away that you were Oshtor.,"한눈에 아버지의 아들, 오슈토르라고 알았어."
scenarios_01_00100,01_00530_1490,@オシュトル,色……？,The same... color?,색……?
scenarios_01_00100,01_00530_1500,@オシュトル,"確かに[親父*オヤジ]の名はパシュパクルだ。
だがな、[親父*オヤジ]は俺がガキの頃に死んでいる。","My old man's name was Pashpakur, but he passed away when I was a little boy.","확실히 아버지의 이름은 파쉬파쿠르야.
하지만 말이지, 아버지는 내가 어릴 때 죽었어."
scenarios_01_00100,01_00530_1510,@オシュトル,それからして、お前の言う父さまとは別人だと思うんだがな。,I think it's mere coincidence that your father has the same name as mine.,"그러니까, 네가 말하는 아버지란 사람은 다른 사람이라고 생각하는데."
scenarios_01_00100,01_00530_1520,@ネコネ,『[兄*あに]さま～、[何処*どこ]なのです？』,Dear brother? Where are you?,"『오라버니～, 어디 계신가요?』"
scenarios_01_00100,01_00530_1530,@オシュトル,ネコネ？,Nekone?,네코네?
scenarios_01_00100,01_00530_1540,@シューニャ,"………
また今夜、ここで待ってるから。",I will be waiting for you here tonight.,"………
또 오늘 밤, 여기서 기다릴게."
scenarios_01_00100,01_00530_1550,@オシュトル,ま、待て━━,"Wait, don't—","마, 기다려━━"
scenarios_01_00100,01_00530_1560,@ネコネ,[兄*あに]さま、ここにいたですか。,"Found you, dear brother!","오라버니, 여기 계셨군요."
scenarios_01_00100,01_00530_1570,@ネコネ,もうすぐ日が暮れるのです。[兄*あに]さまが何かを追って裏山に行ったと聞いたですが、帰ってこないので心配したのです。,I was worried because I heard you went chasing something in the mountains even though the sun was setting soon.,"곧 해가 질 거예요. 오라버니가 뭔가를 쫓아서 뒷산에 갔다고 들었는데, 돌아오지 않아서 걱정했어요."
scenarios_01_00100,01_00530_1580,@オシュトル,そうか、心配させて悪かったな。,I'm sorry for worrying you.,"그래, 걱정 끼쳐서 미안하다."
scenarios_01_00100,01_00530_1590,@キウル,兄上、やっぱりケモノとかが……,Was it a monster of some kind?,"형님, 역시 짐승 같은 게……"
scenarios_01_00100,01_00530_1600,@オシュトル,生憎、この辺りで見失ってしまってな。今日の所は収穫なしだ。,"Unfortunately, I've lost it. I have nothing to show for my efforts today.","안타깝게도, 이 근처에서 놓쳐버렸어. 오늘은 수확이 없네."
scenarios_01_00100,01_00530_1610,@オシュトル,母上が心配するな。暗くならないうちに帰るとするか。,"Now, let's head back before it gets dark so as not to worry Mother on top of it all.",어머니가 걱정하셔. 어두워지기 전에 돌아가자.
scenarios_01_00100,01_00530_1620,@ネコネ,ハイです。,"Yes, let's go home.","네, 알겠습니다."
scenarios_01_00100,01_00600_1630,@オシュトル,…………,The same... color?,…………
scenarios_01_00100,01_00600_1640,@帝都からの使者,パシュパクル殿の遺髪となります。,"This strand of hair is a memento of your father, Lord Pashpakur.",파쉬파쿠르 님의 유모가 되겠습니다.
scenarios_01_00100,01_00600_1650,@オシュトル,…………,...,…………
scenarios_01_00100,01_00600_1660,@トリコリ,そうですか……あのヒトは……,I see... So he is no longer with us...,그렇군요…… 그 분은……
scenarios_01_00100,01_00600_1670,@オシュトル,ウソだ、父上が、父上が死ぬはずが無い！,I don't believe it! Father can't be dead!,"거짓말이야, 아버지가, 아버지가 죽을 리가 없어!"
scenarios_01_00100,01_00600_1680,@トリコリ,オシュトル……,Oshtor...,오슈토르……
scenarios_01_00100,01_00600_1690,@オシュトル,ウソだ！　ウソだぁぁぁ!!,"You're a liar! Liar, liar, liar!",거짓말이야! 거짓말이야아아!!
scenarios_01_00100,01_00600_1700,@オシュトル,（あの日のことは、今でもよく覚えている）,(I remember it as clearly as if it had happened only yesterday.),"（그 날의 일은, 지금도 잘 기억하고 있다）"
scenarios_01_00100,01_00600_1710,@オシュトル,"（あの日も、いつもと変わらぬ朝だった。
　……あの報せが届くまでは）",(The morning started like any other. Then the messenger arrived...),"（그 날도, 평소와 다름없는 아침이었다.
　……그 소식이 전해지기 전까지는）"
scenarios_01_00100,01_00600_1720,@オシュトル,"（使者は遺髪を出し、[親父*オヤジ]は殉國したのだと告げた。
　立派な最期だったと）","(He came bearing a strand of my old man's hair, saying he died an honorable death in battle.)","（사자는 유모를 내놓으며, 아버지는 순국하셨다고 전했다.
　훌륭한 최후였다고）"
scenarios_01_00100,01_00600_1730,@オシュトル,"（俺は、[親父*オヤジ]が死ぬはずないと泣き喚き、
　その死を受け入れるのに長い月日を必要とした……）","(I wailed and wailed, convinced it was impossible that he could die. It took me a very long time to accept.)","（나는, 아버지가 죽을 리 없다고 울부짖으며,
　그 죽음을 받아들이는 데 오랜 시간이 걸렸다……）"
